station_key,traffic_count,year,wgs84_latitude,wgs84_longitude
15334027,65928,2018,-28.886017,153.0457
55357,50780,2018,-33.884666,151.203171
56918,238914,2018,-34.072643,151.000855
55388,307244,2018,-33.874912,151.197159
56604,74800,2018,-34.259789,150.969467
56413,87268,2018,-35.699673,150.184463
15252030,555412,2018,-33.929409,151.072479
15216011,51608,2018,-34.905838,148.185486
55863,103364,2018,-32.9706268310547,151.482223510742
56730,46564,2018,-33.817001,151.212357
17126153,32304,2018,-31.236635,149.31575
56385,120030,2018,-34.359959,150.899597
56845,695082,2018,-33.869789,151.112778
99990013,454472,2018,-34.033203,151.092529
57373,100469,2018,-33.76622,150.997086
56602,789752,2018,-33.878181,150.924942
56982,489280,2018,-33.8899269104004,150.973999023438
58885,22784,2018,-34.696266,146.341217
57408,310592,2018,-33.717724,151.108383
99990010,1002220,2018,-33.819687,151.117416
57133,381250,2018,-33.711651,151.296783
15828018,2820,2018,-34.690311,149.999191
57178,105502,2018,-33.914284,150.907883
15828013,20348,2018,-34.706158,150.012939
15334001,211664,2018,-33.906151,151.040207
15334025,42220,2018,-29.56786,151.865753
15334026,65924,2018,-28.88661,153.046005
15934007,5608,2018,-33.615974,150.273331
58872,1680976,2018,-33.560299,151.192551
57025,520536,2018,-33.823917,151.051331
56678,65704,2018,-33.917812,151.171143
17126151,72748,2018,-28.566883,150.321152
57290,395262,2018,-33.774277,150.935242
57318,307722,2018,-33.776749,150.803101
99990015,581808,2018,-32.835659,151.538528
15934015,130954,2018,-33.616264,150.273102
55952,122426,2018,-32.888538,151.695129
55423,37462,2018,-33.873695,151.195328
56280,64044,2018,-34.48645,150.901474
15334016,223266,2018,-33.838615,151.143753
55958,305114,2018,-32.918491,151.740524
57342,416728,2018,-33.769043,150.816498
15216010,29536,2018,-29.730248,151.6996
57140,741820,2018,-33.729507,151.30011
56863,197160,2018,-33.825085,151.178818
15252009,68020,2018,-30.979286,150.307693
57439,573736,2018,-33.723019,151.036606
15286007,166444,2018,-33.724922,150.977127
58865,53924,2018,-31.31538,149.303513
15828014,20334,2018,-34.705681,150.013245
56855,130719,2018,-33.839256,151.14035
56916,121685,2018,-34.132504,150.993759
57425,166364,2018,-33.738918,151.072128
56077,230240,2018,-32.928658,151.641113
56896,509678,2018,-34.011719,151.126007
56247,26882,2018,-34.66304,150.841522
56248,767884,2018,-34.465855,150.874085
15842282,4238,2018,-34.706326,150.012497
17126146,52756,2018,-34.905685,148.184982
56989,232686,2018,-33.930389,150.979797
55306,187889,2018,-33.86618,151.203201
15175632,111036,2018,-36.210968,149.154999
57095,1022712,2018,-33.80019,151.114365
55432,222616,2018,-33.894791,151.220764
57535,96792,2018,-33.746132,150.681915
56348,248738,2018,-34.439182,150.85762
58887,341740,2018,-31.860619,152.600388
58172,49886,2018,-35.249474,149.490677
55304,838860,2018,-33.860836,151.213791
57104,1276216,2018,-33.729225,151.122208
57555,185982,2018,-33.605782,150.824585
56856,342270,2018,-33.829678,151.146133
56881,315334,2018,-33.811386,151.199509
56369,132144,2018,-34.115025,150.759109
15252022,207372,2018,-33.544163,150.171692
55441,651488,2018,-28.193743,153.527389
57316,316960,2018,-33.763252,150.863083
15252023,234748,2018,-33.579613,150.222458
15216013,9780,2018,-33.924088,147.258881
55318,362870,2018,-33.888699,151.191421
55406,93382,2018,-33.874722,151.216217
15934004,11476,2018,-32.656384,151.851227
56606,1326792,2018,-33.876652,151.230606
55874,157182,2018,-32.923946,151.741364
15216012,50928,2018,-33.410191,147.969162
15252018,237636,2018,-33.582989,150.240768
56205,150234,2018,-32.884647,151.786591
56846,347174,2018,-33.860798,151.164291
56857,373210,2018,-33.812298,151.170197
58860,8692,2018,-31.919672,141.534698
57430,175830,2018,-33.684055,151.110504
55872,383506,2018,-32.92556,151.696289
58881,1071268,2018,-34.390652,150.858108
