station_key,traffic_count,year,wgs84_latitude,wgs84_longitude
56895,819056,2013,-33.997036,151.116333
55870,195810,2013,-32.905552,151.746658
56819,885026,2013,-33.859497,151.076492
56389,62382,2013,-34.717411,150.832153
57134,533690,2013,-33.706745,151.297028
56914,543584,2013,-34.054104,151.046188
55781,26612,2013,-32.988148,151.517807
56820,1817828,2013,-33.86327,151.066605
57535,459952,2013,-33.746132,150.681915
56974,500014,2013,-33.939327,151.035797
55879,233304,2013,-32.941467,151.624649
56891,299640,2013,-33.793015,151.253708
56973,558326,2013,-33.926025,151.038132
57426,565320,2013,-33.740452,151.059372
58397,3390,2013,-30.125328,151.685608
56916,87145,2013,-34.132504,150.993759
56249,347266,2013,-34.538227,150.865845
56678,168922,2013,-33.917812,151.171143
55863,117498,2013,-32.9706268310547,151.482223510742
55878,214526,2013,-32.896118,151.720154
57522,343084,2013,-33.756058,150.712326
57518,70551,2013,-33.769199,150.761856
57453,522578,2013,-33.773907,151.082626
57322,928040,2013,-33.699543,150.928497
57160,694544,2013,-33.725773,151.219788
57047,273904,2013,-33.78928,151.062759
57314,309068,2013,-33.791531,150.919113
55876,142530,2013,-32.93697,151.74263
57136,494124,2013,-33.753216,151.257523
56989,226070,2013,-33.930389,150.979797
56252,762146,2013,-34.416145,150.879471
57053,1083532,2013,-33.819763,151.05188
57159,593888,2013,-33.686592,151.256943
55856,192418,2013,-32.813347,151.843857
58134,19784,2013,-34.6805038452148,149.690475463867
57113,166480,2013,-33.75,151.173416137695
56740,218384,2013,-33.822067,151.238358
56861,311036,2013,-33.821175,151.149902
55306,727938,2013,-33.86618,151.203201
57042,487490,2013,-33.809143,151.025696
58875,1145632,2013,-33.395744,151.297058
56319,41877,2013,-34.232304,150.672165
56406,8213,2013,-35.646713,150.139496
57293,338998,2013,-33.769943,150.912094
57106,994924,2013,-33.763687,151.136978
56464,23214,2013,-36.500126,149.28183
57250,367138,2013,-33.870174,150.96106
57377,155916,2013,-33.765114,151.009125
57277,166900,2013,-33.8419532775879,150.926940917969
57000,556080,2013,-33.8911323547363,150.965896606445
56869,148930,2013,-33.806141,151.17952
56705,1283488,2013,-33.869068,151.185349
55307,352104,2013,-33.86129,151.209854
56984,465324,2013,-33.938198,151.019394
55890,26624,2013,-32.380688,150.690872
56949,291522,2013,-33.951763,151.088257
55348,238796,2013,-33.884388,151.217804
56153,242782,2013,-33.39595,151.345932
56778,359444,2013,-33.928268,151.077286
58892,1456304,2013,-33.852295,151.210846
57097,726342,2013,-33.775299,151.135406
56975,530486,2013,-33.9051513671875,151.041351318359
56683,485972,2013,-33.919224,151.177978
56302,136566,2013,-34.485901,150.414932
56748,335896,2013,-33.945034,151.141708
55952,115600,2013,-32.888538,151.695129
57368,687668,2013,-33.740467,150.984421
57440,603200,2013,-33.760658,151.07962
57155,117794,2013,-33.701229,151.211594
56980,402110,2013,-33.961929,151.037201
55724,168138,2013,-33.208641,151.516586
56795,407502,2013,-33.913277,151.11734
57234,649016,2013,-33.888622,150.97377
55779,57072,2013,-33.003853,151.569412
57503,174472,2013,-33.976528,150.808868
58874,757818,2013,-33.429348,151.22467
56436,15914,2013,-36.944309,149.843506
56730,233508,2013,-33.817001,151.212357
56892,298272,2013,-33.781223,151.237793
56241,67344,2013,-35.395348,150.431274
56896,530030,2013,-34.011719,151.126007
57182,527790,2013,-33.916756,150.919952
56077,213606,2013,-32.928658,151.641113
56802,524170,2013,-33.885006,151.136261
56856,367652,2013,-33.829678,151.146133
56873,516884,2013,-33.788738,151.193848
56951,222305,2013,-33.940006,151.012375
58883,166028,2013,-36.003071,146.003235
57110,1013500,2013,-33.725666,151.168045
56965,572354,2013,-33.8876495361328,151.039489746094
56605,749244,2013,-34.150352,150.990295
56959,290872,2013,-33.963131,151.04187
57051,1300804,2013,-33.796436,150.987595
56404,15662,2013,-36.631699,149.814713
56392,340520,2013,-34.65646,150.854126
56837,22635,2013,-33.85783,151.070923
56250,107176,2013,-34.7533569335938,150.826431274414
55849,7876,2013,-32.694839,150.989945
55329,254396,2013,-33.898201,151.177399
55363,216472,2013,-33.907532,151.200974
56375,9896,2013,-34.292267,150.926712
56881,256296,2013,-33.811386,151.199509
57367,289824,2013,-33.744923,150.996368
58870,1624204,2013,-33.694206,151.121323
57456,6755,2013,-33.541714,151.198547
56888,191632,2013,-33.778187,151.267136
56814,346310,2013,-33.85709,151.066177
56368,87458,2013,-34.238487,150.661575
57395,329872,2013,-33.699642,151.01561
56280,60912,2013,-34.48645,150.901474
55411,204386,2013,-33.898334,151.178238
56369,441662,2013,-34.115025,150.759109
57333,302600,2013,-33.741375,150.866013
56602,729488,2013,-33.878181,150.924942
58878,154656,2013,-34.836449,149.007996
57203,239638,2013,-33.88306,150.851425
57224,355720,2013,-33.889923,150.883972
56376,238840,2013,-34.320358,150.895767
58058,139874,2013,-34.817825,149.601578
55874,188870,2013,-32.923946,151.741364
57257,379740,2013,-33.869324,150.963486
58691,79122,2013,-33.433193,149.910248
55322,334356,2013,-33.889385,151.203934
56595,209684,2013,-32.179996,152.508057
57096,137109,2013,-33.81551,151.101105
57140,753532,2013,-33.729507,151.30011
57356,495318,2013,-33.726486,150.940506
55439,220336,2013,-29.697966,152.942108
57268,684168,2013,-33.816696,150.976623
57373,111604,2013,-33.76622,150.997086
56781,748296,2013,-33.934917,151.0737
57178,416602,2013,-33.914284,150.907883
57439,550504,2013,-33.723019,151.036606
56885,1243628,2013,-33.803474,151.246109
55719,650726,2013,-33.278683,151.40567
57430,171038,2013,-33.684055,151.110504
57537,136400,2013,-33.770508,150.667374
57083,300374,2013,-33.79253,151.081924
55481,53029,2013,-28.199448,153.543838
57118,474834,2013,-33.761337,151.154983
56604,91052,2013,-34.259789,150.969467
56918,404452,2013,-34.072643,151.000855
57128,138731,2013,-33.718727,151.110672
57555,180450,2013,-33.605782,150.824585
56838,779392,2013,-33.836475,151.085938
57256,581472,2013,-33.850235,150.944809
56162,505472,2013,-32.88147,151.732773
57050,363426,2013,-33.812046,151.039719
55747,166494,2013,-33.482365,151.32428
56745,282895,2013,-33.946026,151.172195
57008,677232,2013,-33.852379,151.057754
56865,122080,2013,-33.80106,151.146164
56437,41176,2013,-37.00457,149.909378
55872,387906,2013,-32.92556,151.696289
58847,273352,2013,-33.706028,150.527969
55712,171712,2013,-33.100418,151.629105
57419,371648,2013,-33.770763,151.094559
55885,24532,2013,-32.982449,151.668076
56950,953404,2013,-33.977142,151.030533
57105,996092,2013,-33.75317,151.151077
57305,43513,2013,-33.771648,150.857834
57297,278448,2013,-33.767948,150.904663
56694,141905,2013,-33.887417,151.173325
56758,610134,2013,-33.954906463623,151.158676147461
56827,560888,2013,-33.889046,151.060608
56028,222380,2013,-33.0840721130371,151.5009765625
56716,995868,2013,-33.871185,151.172668
57318,317464,2013,-33.776749,150.803101
57017,875396,2013,-33.832642,151.016739
57141,955748,2013,-33.753262,151.257889
56762,1084804,2013,-33.934475,151.15831
56205,220208,2013,-32.884647,151.786591
56872,646096,2013,-33.799751,151.210465
58059,87080,2013,-34.80558,149.605118
55783,316564,2013,-32.987953,151.518845
57354,203454,2013,-33.754395,150.859238
57462,791904,2013,-34.050945,150.825409
55717,10642,2013,-32.65453,151.967926
55318,364708,2013,-33.888699,151.191421
55839,95674,2013,-32.752235,151.72522
57183,426320,2013,-33.904961,150.917831
57048,122322,2013,-33.802933,151.066223
56465,9116,2013,-36.893013,149.239685
56222,175238,2013,-34.432686,150.480286
56927,421460,2013,-33.984394,151.109436
57316,602008,2013,-33.763252,150.863083
56490,13660,2013,-36.443413,148.497711
55423,39498,2013,-33.873695,151.195328
56982,112022,2013,-33.8899269104004,150.973999023438
57103,391132,2013,-33.742413,151.150818
55432,262188,2013,-33.894791,151.220764
56821,177490,2013,-33.8840827941895,151.069564819336
55720,440738,2013,-33.437263,151.363052
56706,580772,2013,-33.889751,151.145081
56349,594624,2013,-34.465652,150.845032
56606,1317272,2013,-33.876652,151.230606
56844,778982,2013,-33.842159,151.147903
55710,411088,2013,-32.818165,151.692841
57127,349806,2013,-33.784893,151.187454
57055,137364,2013,-33.795948,151.012634
56846,335880,2013,-33.860798,151.164291
56662,414872,2013,-33.936672,151.209625
57005,488832,2013,-33.83889,151.029022
57502,144486,2013,-34.054153,150.707245
56823,502756,2013,-33.887241,151.073135
55826,109808,2013,-32.745865,151.580826
57290,364482,2013,-33.774277,150.935242
57294,149004,2013,-33.7658920288086,150.892974853516
57267,301346,2013,-33.814941,150.966827
58390,50236,2013,-31.459629,150.860687
56925,60995,2013,-33.981586,151.118088
56248,745156,2013,-34.465855,150.874085
56243,163778,2013,-34.425777,150.888489
56753,70812,2013,-33.947483,151.12796
57408,314936,2013,-33.717724,151.108383
56776,194458,2013,-33.922554,151.068237
57173,710604,2013,-33.926929,150.928101
56863,193734,2013,-33.825085,151.178818
56378,25895,2013,-34.202492,150.786789
56413,75664,2013,-35.699673,150.184463
57258,197694,2013,-33.869339,150.96344
55867,70722,2013,-33.368137,151.475739
55886,118444,2013,-33.025345,151.650024
56715,582286,2013,-33.869892,151.145019
57102,479388,2013,-33.798531,151.138992
