station_key,traffic_count,year,wgs84_latitude,wgs84_longitude
58861,22180,2015,-34.674763,143.572067
55548,66546,2015,-28.552515,153.546493
57133,376902,2015,-33.711651,151.296783
56236,469104,2015,-34.863758,150.601425
56424,43776,2015,-36.155613,149.151504
58390,4355,2015,-31.459629,150.860687
55869,77312,2015,-32.963619,151.695831
15175634,49108,2015,-29.066118,153.360901
57106,568504,2015,-33.763687,151.136978
56602,787000,2015,-33.878181,150.924942
56683,524308,2015,-33.919224,151.177978
56416,35330,2015,-36.105434,150.056808
15934008,5710,2015,-33.61628,150.273605
55432,248810,2015,-33.894791,151.220764
55322,336494,2015,-33.889385,151.203934
55876,148302,2015,-32.93697,151.74263
55839,87594,2015,-32.752235,151.72522
57256,609394,2015,-33.850235,150.944809
15828014,17738,2015,-34.705681,150.013245
56392,331692,2015,-34.65646,150.854126
56436,16514,2015,-36.944309,149.843506
56846,490177,2015,-33.860798,151.164291
56028,56782,2015,-33.0840721130371,151.5009765625
15252020,213932,2015,-33.544159,150.171692
58895,53644,2015,-32.5779228210449,148.222015380859
15334018,22180,2015,-34.6745,143.571899
15252035,145418,2015,-33.779202,150.814102
56077,241350,2015,-32.928658,151.641113
15175630,74290,2015,-34.820808,149.599777
57440,580096,2015,-33.760658,151.07962
57297,233314,2015,-33.767948,150.904663
17126150,93436,2015,-32.77161,151.452805
15252018,230112,2015,-33.582989,150.240768
56252,612376,2015,-34.416145,150.879471
57134,541270,2015,-33.706745,151.297028
15252004,179960,2015,-32.300934,150.932449
15252016,83696,2015,-34.272804,150.714188
55363,200256,2015,-33.907532,151.200974
15370001,334608,2015,-33.876884,151.228683
58863,655752,2015,-34.309757,150.60141
57322,1000608,2015,-33.699543,150.928497
55423,39484,2015,-33.873695,151.195328
56745,991326,2015,-33.946026,151.172195
15334011,88686,2015,-32.771721,151.452652
15286007,165596,2015,-33.724922,150.977127
56869,142101,2015,-33.806141,151.17952
15252025,46104,2015,-31.08548,152.871231
56780,579852,2015,-33.899914,151.088058
55747,165364,2015,-33.482365,151.32428
55881,76905,2015,-32.919144,151.759262
15828012,126376,2015,-34.707207,150.01265
15286011,169174,2015,-34.045811,151.133041
56245,33512,2015,-34.566525,150.662857
56705,1264644,2015,-33.869068,151.185349
56865,131444,2015,-33.80106,151.146164
56376,131736,2015,-34.320358,150.895767
99990007,80516,2015,-31.617128,152.727661
58872,1726764,2015,-33.560299,151.192551
55441,599738,2015,-28.193743,153.527389
56800,318870,2015,-33.935444,151.111282
56241,68908,2015,-35.395348,150.431274
15252005,192676,2015,-32.237709,150.903046
15334017,38424,2015,-35.350391,145.756058
57053,276370,2015,-33.819763,151.05188
56914,507406,2015,-34.054104,151.046188
15934002,27312,2015,-33.455235,151.205383
55878,201046,2015,-32.896118,151.720154
58868,41132,2015,-29.568588,151.865753
57128,135753,2015,-33.718727,151.110672
15175632,105224,2015,-36.210968,149.154999
15828015,17772,2015,-34.705311,150.013504
57300,362604,2015,-33.806572,150.932541
15252030,514292,2015,-33.929409,151.072479
58691,77582,2015,-33.433193,149.910248
58871,1864616,2015,-33.651676,151.137741
57183,410132,2015,-33.904961,150.917831
57113,161176,2015,-33.75,151.173416137695
15334022,43956,2015,-33.760098,147.522415
57012,399110,2015,-33.835732,151.023056
15175633,98888,2015,-35.975777,149.138184
56821,187243,2015,-33.8840827941895,151.069564819336
57271,453586,2015,-33.806152,150.970047
55783,325260,2015,-32.987953,151.518845
15286009,170614,2015,-33.888157,150.922974
56595,216648,2015,-32.179996,152.508057
55781,28432,2015,-32.988148,151.517807
55890,26450,2015,-32.380688,150.690872
56837,23630,2015,-33.85783,151.070923
55329,262650,2015,-33.898201,151.177399
57439,553352,2015,-33.723019,151.036606
55883,92828,2015,-33.0074653625488,151.715789794922
15216011,47190,2015,-34.905838,148.185486
56819,872980,2015,-33.859497,151.076492
15828002,65544,2015,-32.940571,151.71312
57434,582464,2015,-33.720676,151.10527
57314,338732,2015,-33.791531,150.919113
58887,312200,2015,-31.860619,152.600388
58892,2828888,2015,-33.852295,151.210846
99990006,407972,2015,-31.968466,152.463989
15216012,50160,2015,-33.410191,147.969162
15252024,58864,2015,-30.984961,150.768204
57143,48092,2015,-33.737915,151.244888
56369,472350,2015,-34.115025,150.759109
56980,429662,2015,-33.961929,151.037201
15286015,98972,2015,-34.449482,150.849564
57290,395946,2015,-33.774277,150.935242
55826,362090,2015,-32.745865,151.580826
17126149,140756,2015,-33.886311,151.217911
57052,358276,2015,-33.797592,150.975433
15334020,60220,2015,-31.315237,149.30307
15252003,247516,2015,-32.532272,151.139435
15175635,120244,2015,-31.105118,152.831375
57104,1261388,2015,-33.729225,151.122208
15154104,245692,2015,-33.793304,151.119659
57173,664556,2015,-33.926929,150.928101
55406,92202,2015,-33.874722,151.216217
57005,526072,2015,-33.83889,151.029022
57518,89771,2015,-33.769199,150.761856
57318,320198,2015,-33.776749,150.803101
58862,84304,2015,-30.896273,151.154327
56460,7722,2015,-35.996094,148.784668
15216015,50192,2015,-33.410091,147.969513
99990005,345392,2015,-32.088028,152.405975
55760,639146,2015,-32.81049,151.673676
15252022,206008,2015,-33.544163,150.171692
57362,715060,2015,-33.791458,151.001419
55318,364376,2015,-33.888699,151.191421
15168302,165220,2015,-33.437302,149.929047
15216019,55440,2015,-31.995008,148.579727
58134,20238,2015,-34.6805038452148,149.690475463867
15828018,2343,2015,-34.690311,149.999191
15334003,80606,2015,-33.916008,151.014008
55719,543946,2015,-33.278683,151.40567
57042,493818,2015,-33.809143,151.025696
56729,180601,2015,-33.829956,151.218063
15334006,171664,2015,-33.719955,151.298111
56375,9868,2015,-34.292267,150.926712
56975,452870,2015,-33.9051513671875,151.041351318359
56142,21945,2015,-32.815563,151.627701
15370002,144090,2015,-32.914944,151.725403
56762,1077348,2015,-33.934475,151.15831
56605,792568,2015,-34.150352,150.990295
15252021,179120,2015,-33.530327,150.153626
15934007,5714,2015,-33.615974,150.273331
56836,616458,2015,-33.856541,151.068039
57103,104567,2015,-33.742413,151.150818
15334014,101000,2015,-33.665455,151.090271
15934011,67318,2015,-33.616905,150.273621
56844,760080,2015,-33.842159,151.147903
56861,370702,2015,-33.821175,151.149902
58874,686264,2015,-33.429348,151.22467
57096,1054520,2015,-33.81551,151.101105
