station_key,traffic_count,year,wgs84_latitude,wgs84_longitude
56989,223016,2011,-33.930389,150.979797
56526,168480,2011,-31.098639,152.836182
58391,5980,2011,-35.648388,146.306885
56974,501076,2011,-33.939327,151.035797
56252,740792,2011,-34.416145,150.879471
57670,85884,2011,-31.015482,151.076965
56916,421680,2011,-34.132504,150.993759
57423,175584,2011,-33.708252,151.116745
56532,130972,2011,-31.070623,152.845062
58278,7680,2011,-35.718269,145.982407
58116,16326,2011,-34.434212,148.712891
56422,36850,2011,-36.241871,149.064804
58220,42628,2011,-35.019356,147.417313
58314,9224,2011,-35.796322,146.786392
58066,29896,2011,-34.652634,148.015045
55492,118332,2011,-29.347635,153.244537
57502,146780,2011,-34.054153,150.707245
55560,176268,2011,-28.812836,153.26944
56740,214086,2011,-33.822067,151.238358
57593,9030,2011,-29.56608,151.865555
58257,2696,2011,-34.332764,146.145615
57790,207264,2011,-31.109468,150.929977
57569,3992,2011,-29.515152,152.312042
56705,1283896,2011,-33.869068,151.185349
57750,20780,2011,-30.544332,151.799316
58377,7024,2011,-35.320045,148.066544
58890,256292,2011,-34.589016,150.845856
56838,761854,2011,-33.836475,151.085938
58327,10144,2011,-35.557957,147.667786
55719,652150,2011,-33.278683,151.40567
58063,20136,2011,-35.185589,147.878983
56844,202089,2011,-33.842159,151.147903
57289,502348,2011,-33.790771,150.978729
57019,626536,2011,-33.814327,151.022492
56280,63632,2011,-34.48645,150.901474
56892,294292,2011,-33.781223,151.237793
55705,146630,2011,-28.814785,153.283127
56299,71426,2011,-34.986893,150.592178
56781,741120,2011,-33.934917,151.0737
58347,27664,2011,-35.775764,148.010117
56662,414442,2011,-33.936672,151.209625
58232,25072,2011,-34.81559,147.532242
55394,464322,2011,-33.889572,151.201599
57257,373860,2011,-33.869324,150.963486
58891,11912,2011,-31.583057,149.766907
56965,529586,2011,-33.8876495361328,151.039489746094
58222,15804,2011,-34.866169,147.512405
57127,343906,2011,-33.784893,151.187454
57101,496244,2011,-33.798344,151.13913
58540,2658,2011,-35.415436,144.866715
55306,727702,2011,-33.86618,151.203201
55883,84268,2011,-33.0074653625488,151.715789794922
56153,242360,2011,-33.39595,151.345932
57462,795112,2011,-34.050945,150.825409
55542,93658,2011,-29.071566,153.343246
56975,497988,2011,-33.9051513671875,151.041351318359
57155,463896,2011,-33.701229,151.211594
56872,632340,2011,-33.799751,151.210465
57358,132916,2011,-33.888176,150.922974
57008,2700660,2011,-33.852379,151.057754
56895,780102,2011,-33.997036,151.116333
57776,98408,2011,-31.101316,150.945389
56349,569808,2011,-34.465652,150.845032
56348,246248,2011,-34.439182,150.85762
57298,263582,2011,-33.791676,150.867493
58866,106450,2011,-28.325123,153.518341
56389,219812,2011,-34.717411,150.832153
58871,1468384,2011,-33.651676,151.137741
57183,424726,2011,-33.904961,150.917831
55879,234782,2011,-32.941467,151.624649
57140,760564,2011,-33.729507,151.30011
56536,168306,2011,-30.652634,152.990067
58302,13960,2011,-35.363415,147.262299
57096,1022940,2011,-33.81551,151.101105
55322,329984,2011,-33.889385,151.203934
57440,297740,2011,-33.760658,151.07962
57105,1008024,2011,-33.75317,151.151077
55437,26072,2011,-29.73723,152.980667
58599,38770,2011,-35.356613,145.730102
55385,179611,2011,-33.8741,151.19487
58878,155888,2011,-34.836449,149.007996
58654,511436,2011,-33.818405,150.994781
55760,541956,2011,-32.81049,151.673676
57103,396684,2011,-33.742413,151.150818
58098,22744,2011,-35.118927,148.10054
58375,105072,2011,-34.290138,146.063187
55455,23039,2011,-28.861315,153.469299
57647,6388,2011,-29.032579,152.031967
55541,157656,2011,-29.707201,152.942123
56369,423004,2011,-34.115025,150.759109
58880,35116,2011,-35.350632,145.755707
55503,54564,2011,-28.880539,153.042969
55490,137816,2011,-28.992689,153.461746
58889,544060,2011,-34.589237,150.844559
55432,263676,2011,-33.894791,151.220764
55897,93332,2011,-32.284164,150.914703
55495,188252,2011,-30.33964,153.074646
57613,45512,2011,-29.779953,151.119781
57173,682040,2011,-33.926929,150.928101
55483,116440,2011,-28.871071,153.257065
57305,171032,2011,-33.771648,150.857834
57354,194934,2011,-33.754395,150.859238
55747,166172,2011,-33.482365,151.32428
58522,40672,2011,-35.647587,145.574127
58287,14326,2011,-33.92514,147.25563
56490,13524,2011,-36.443413,148.497711
57571,35060,2011,-29.067877,152.014404
57234,62515,2011,-33.888622,150.97377
57599,5124,2011,-29.699936,150.532974
57136,486530,2011,-33.753216,151.257523
58893,399398,2011,-33.841621,151.210663
56846,1349596,2011,-33.860798,151.164291
55867,70885,2011,-33.368137,151.475739
328006,14530,2011,-31.56752,152.834808
55460,15458,2011,-28.717081,153.482208
55539,147760,2011,-29.70809,152.941635
56821,631908,2011,-33.8840827941895,151.069564819336
58079,12852,2011,-34.414322,148.248459
58221,20082,2011,-34.874378,147.498596
55872,375412,2011,-32.92556,151.696289
57110,1015692,2011,-33.725666,151.168045
57322,908420,2011,-33.699543,150.928497
57439,549404,2011,-33.723019,151.036606
57662,31616,2011,-30.006659,151.715042
57118,469074,2011,-33.761337,151.154983
58521,23860,2011,-35.631554,145.570297
57097,718570,2011,-33.775299,151.135406
56837,24180,2011,-33.85783,151.070923
55860,136616,2011,-32.821819,151.419708
56827,541680,2011,-33.889046,151.060608
57258,48558,2011,-33.869339,150.96344
55569,34484,2011,-29.770197,152.926056
57649,31148,2011,-30.217903,151.673035
58254,46488,2011,-34.540688,146.369308
57620,19200,2011,-29.053614,152.020172
55863,110458,2011,-32.9706268310547,151.482223510742
57678,97972,2011,-30.568075,151.574692
58877,182560,2011,-34.786289,148.703384
58846,29893,2011,-33.678875,150.282959
57277,165580,2011,-33.8419532775879,150.926940917969
58894,590340,2011,-28.245531,153.546005
58343,49840,2011,-34.748203,146.550308
57224,341358,2011,-33.889923,150.883972
56706,587148,2011,-33.889751,151.145081
57590,3180,2011,-29.006794,151.534241
57785,4528,2011,-30.421328,152.329956
58234,146196,2011,-35.143894,147.457504
56613,614382,2011,-33.890221,151.239777
56801,206742,2011,-33.889008,151.133102
58275,8672,2011,-35.242031,146.668549
55469,66318,2011,-28.686584,153.522354
57174,1027590,2011,-33.939297,150.921341
58847,267108,2011,-33.706028,150.527969
56694,584742,2011,-33.887417,151.173325
56925,59711,2011,-33.981586,151.118088
57360,62328,2011,-33.798203,150.897141
57792,9156,2011,-30.859583,151.547974
58134,18878,2011,-34.6805038452148,149.690475463867
58240,16816,2011,-35.495914,148.151977
328018,7760,2011,-33.623749,145.53096
56776,193393,2011,-33.922554,151.068237
55886,118066,2011,-33.025345,151.650024
57824,92012,2011,-31.083788,151.019974
57160,699804,2011,-33.725773,151.219788
58631,26092,2011,-34.575878,142.76651
56008,22398,2011,-32.453426,150.849686
57605,4008,2011,-30.249468,151.875717
57377,151502,2011,-33.765114,151.009125
55627,79124,2011,-30.294331,153.104218
56745,344635,2011,-33.946026,151.172195
56385,116922,2011,-34.359959,150.899597
56836,583106,2011,-33.856541,151.068039
55457,196900,2011,-28.865534,153.504913
56460,8832,2011,-35.996094,148.784668
56738,972772,2011,-33.825577,151.233261
57203,228762,2011,-33.88306,150.851425
56545,78910,2011,-31.458462,152.736298
55439,227508,2011,-29.697966,152.942108
57638,58848,2011,-29.738062,151.738098
55522,21766,2011,-28.792145,153.146561
58172,47900,2011,-35.249474,149.490677
58204,3175,2011,-34.738258,146.578354
58888,228396,2011,-34.375683,150.832565
56251,148564,2011,-34.425117,150.899948
57138,622840,2011,-33.759975,151.211227
56814,323030,2011,-33.85709,151.066177
57639,40580,2011,-29.725782,151.740341
55708,254172,2011,-30.283134,153.127426
57055,133848,2011,-33.795948,151.012634
56820,1533460,2011,-33.86327,151.066605
56758,562978,2011,-33.954906463623,151.158676147461
58192,15860,2011,-35.94038,146.413803
58525,29528,2011,-35.631622,145.581757
55686,125664,2011,-28.761045,153.352615
57318,312862,2011,-33.776749,150.803101
58059,85930,2011,-34.80558,149.605118
57522,344460,2011,-33.756058,150.712326
57012,394912,2011,-33.835732,151.023056
55703,235774,2011,-28.865593,153.548691
55465,14159,2011,-28.763359,153.536606
