station_key,traffic_count,year,wgs84_latitude,wgs84_longitude
55783,342866,2014,-32.987953,151.518845
57097,186196,2014,-33.775299,151.135406
56606,319202,2014,-33.876652,151.230606
55406,93326,2014,-33.874722,151.216217
56820,1818888,2014,-33.86327,151.066605
57050,369846,2014,-33.812046,151.039719
57408,316532,2014,-33.717724,151.108383
56837,23442,2014,-33.85783,151.070923
57182,547688,2014,-33.916756,150.919952
56663,362146,2014,-33.924473,151.214676
57425,162587,2014,-33.738918,151.072128
56252,786208,2014,-34.416145,150.879471
55888,442148,2014,-33.181824,151.467636
56465,9336,2014,-36.893013,149.239685
56387,212266,2014,-34.437912,150.42067
57174,270238,2014,-33.939297,150.921341
56802,528856,2014,-33.885006,151.136261
56892,301952,2014,-33.781223,151.237793
57008,2306388,2014,-33.852379,151.057754
56222,178538,2014,-34.432686,150.480286
57333,305198,2014,-33.741375,150.866013
57102,480642,2014,-33.798531,151.138992
57203,247560,2014,-33.88306,150.851425
57377,157176,2014,-33.765114,151.009125
55876,142892,2014,-32.93697,151.74263
56378,23224,2014,-34.202492,150.786789
56758,605424,2014,-33.954906463623,151.158676147461
56662,423946,2014,-33.936672,151.209625
56368,354350,2014,-34.238487,150.661575
57094,79284,2014,-33.774441,151.103638
57300,323584,2014,-33.806572,150.932541
56649,1257294,2014,-33.925007,151.214737
55878,204256,2014,-32.896118,151.720154
57106,978176,2014,-33.763687,151.136978
55958,286734,2014,-32.918491,151.740524
57268,674704,2014,-33.816696,150.976623
56385,122256,2014,-34.359959,150.899597
56980,408018,2014,-33.961929,151.037201
56431,17670,2014,-36.364735,148.58696
55329,263152,2014,-33.898201,151.177399
56949,286674,2014,-33.951763,151.088257
58892,2850472,2014,-33.852295,151.210846
56841,1771264,2014,-33.824696,151.093216
58172,47226,2014,-35.249474,149.490677
56873,479704,2014,-33.788738,151.193848
56753,279802,2014,-33.947483,151.12796
56416,45594,2014,-36.105434,150.056808
57314,310906,2014,-33.791531,150.919113
57049,544852,2014,-33.807297,151.053345
56778,348942,2014,-33.928268,151.077286
57426,524868,2014,-33.740452,151.059372
57456,31400,2014,-33.541714,151.198547
57173,719640,2014,-33.926929,150.928101
56383,23099,2014,-34.300354,150.905579
57101,571178,2014,-33.798344,151.13913
56748,103735,2014,-33.945034,151.141708
55839,90294,2014,-32.752235,151.72522
56865,125728,2014,-33.80106,151.146164
56413,76670,2014,-35.699673,150.184463
56895,938838,2014,-33.997036,151.116333
56869,144363,2014,-33.806141,151.17952
55890,25940,2014,-32.380688,150.690872
56243,161078,2014,-34.425777,150.888489
57342,419050,2014,-33.769043,150.816498
57328,267804,2014,-33.7716369628906,150.836044311523
56678,173944,2014,-33.917812,151.171143
56838,794556,2014,-33.836475,151.085938
55432,257190,2014,-33.894791,151.220764
56605,703288,2014,-34.150352,150.990295
57537,589984,2014,-33.770508,150.667374
56376,256832,2014,-34.320358,150.895767
57118,470640,2014,-33.761337,151.154983
56249,333534,2014,-34.538227,150.865845
57294,155508,2014,-33.7658920288086,150.892974853516
55411,200444,2014,-33.898334,151.178238
56762,1094432,2014,-33.934475,151.15831
58390,45300,2014,-31.459629,150.860687
55322,334568,2014,-33.889385,151.203934
57060,69794,2014,-33.794579,151.000626
55439,54645,2014,-29.697966,152.942108
56984,472308,2014,-33.938198,151.019394
55710,410548,2014,-32.818165,151.692841
57141,246552,2014,-33.753262,151.257889
57224,359696,2014,-33.889923,150.883972
56872,636616,2014,-33.799751,151.210465
56369,454860,2014,-34.115025,150.759109
55870,186928,2014,-32.905552,151.746658
55860,136078,2014,-32.821819,151.419708
57047,269622,2014,-33.78928,151.062759
57462,797212,2014,-34.050945,150.825409
56404,15792,2014,-36.631699,149.814713
57113,163932,2014,-33.75,151.173416137695
56781,728500,2014,-33.934917,151.0737
56982,456346,2014,-33.8899269104004,150.973999023438
55936,171340,2014,-33.206371,151.496368
57042,485602,2014,-33.809143,151.025696
57052,356498,2014,-33.797592,150.975433
58059,86442,2014,-34.80558,149.605118
56744,648348,2014,-33.929401,151.156433
57025,549390,2014,-33.823917,151.051331
56436,15692,2014,-36.944309,149.843506
58878,155244,2014,-34.836449,149.007996
58870,1605524,2014,-33.694206,151.121323
56814,356070,2014,-33.85709,151.066177
56705,1258032,2014,-33.869068,151.185349
56375,9926,2014,-34.292267,150.926712
56973,565268,2014,-33.926025,151.038132
57176,670948,2014,-33.937553,150.913849
57168,399966,2014,-33.677433,151.304688
57096,116876,2014,-33.81551,151.101105
56975,520126,2014,-33.9051513671875,151.041351318359
56885,1216776,2014,-33.803474,151.246109
57368,687668,2014,-33.740467,150.984421
57322,242342,2014,-33.699543,150.928497
58058,139612,2014,-34.817825,149.601578
57127,351898,2014,-33.784893,151.187454
55385,236983,2014,-33.8741,151.19487
56918,206666,2014,-34.072643,151.000855
56730,229364,2014,-33.817001,151.212357
58889,606696,2014,-34.589237,150.844559
57012,386040,2014,-33.835732,151.023056
58134,20276,2014,-34.6805038452148,149.690475463867
58049,139162,2014,-34.795982,148.87085
57419,363404,2014,-33.770763,151.094559
57051,1374228,2014,-33.796436,150.987595
56827,565672,2014,-33.889046,151.060608
57267,289080,2014,-33.814941,150.966827
56349,589094,2014,-34.465652,150.845032
56836,618352,2014,-33.856541,151.068039
57183,381696,2014,-33.904961,150.917831
56795,376218,2014,-33.913277,151.11734
56297,213856,2014,-34.617638,150.214416
56302,135688,2014,-34.485901,150.414932
57105,926964,2014,-33.75317,151.151077
56821,221315,2014,-33.8840827941895,151.069564819336
56615,340100,2014,-33.89072,151.250137
56153,240816,2014,-33.39595,151.345932
55863,87788,2014,-32.9706268310547,151.482223510742
58871,703182,2014,-33.651676,151.137741
57430,171398,2014,-33.684055,151.110504
57143,436556,2014,-33.737915,151.244888
56950,990056,2014,-33.977142,151.030533
57441,191730,2014,-33.724735,151.086151
55306,704432,2014,-33.86618,151.203201
57440,596340,2014,-33.760658,151.07962
56602,601348,2014,-33.878181,150.924942
57373,120608,2014,-33.76622,150.997086
56077,208040,2014,-32.928658,151.641113
57354,205730,2014,-33.754395,150.859238
55747,164642,2014,-33.482365,151.32428
58173,33134,2014,-35.214867,149.271011
55869,68944,2014,-32.963619,151.695831
57367,585752,2014,-33.744923,150.996368
55717,10592,2014,-32.65453,151.967926
55423,39555,2014,-33.873695,151.195328
55394,456082,2014,-33.889572,151.201599
57271,505796,2014,-33.806152,150.970047
55441,566524,2014,-28.193743,153.527389
55777,28310,2014,-32.894691,151.584503
57005,423862,2014,-33.83889,151.029022
58890,282864,2014,-34.589016,150.845856
56604,90936,2014,-34.259789,150.969467
57234,633580,2014,-33.888622,150.97377
58873,815034,2014,-33.496265,151.187408
57277,157510,2014,-33.8419532775879,150.926940917969
56740,213678,2014,-33.822067,151.238358
55348,266812,2014,-33.884388,151.217804
56801,206314,2014,-33.889008,151.133102
57108,600556,2014,-33.742207,151.139358
56683,518568,2014,-33.919224,151.177978
57160,698092,2014,-33.725773,151.219788
56205,220150,2014,-32.884647,151.786591
55952,108926,2014,-32.888538,151.695129
55304,834682,2014,-33.860836,151.213791
56424,46596,2014,-36.155613,149.151504
55781,6669,2014,-32.988148,151.517807
57103,398972,2014,-33.742413,151.150818
57095,1058140,2014,-33.80019,151.114365
57133,383278,2014,-33.711651,151.296783
56891,88343,2014,-33.793015,151.253708
