station_key,traffic_count,year,wgs84_latitude,wgs84_longitude
57176,622342,2007,-33.937553,150.913849
57430,176740,2007,-33.684055,151.110504
57750,11108,2007,-30.544332,151.799316
55767,299760,2007,-32.710777,151.516357
55444,115836,2007,-29.569933,153.082779
57155,466698,2007,-33.701229,151.211594
56003,70306,2007,-32.268459,150.886169
56120,14042,2007,-32.675453,151.839539
56856,364988,2007,-33.829678,151.146133
57736,4405,2007,-31.442568,150.878815
58517,19252,2007,-35.537163,144.995316
57826,39008,2007,-30.526394,151.625183
55897,84992,2007,-32.284164,150.914703
56868,527710,2007,-33.787891,151.179306
58268,15276,2007,-34.278732,146.551498
56548,7118,2007,-31.949724,152.287766
56801,208378,2007,-33.889008,151.133102
58552,16196,2007,-34.599117,145.983612
55476,51136,2007,-28.436987,153.47641
55383,82305,2007,-33.883865,151.202652
58077,21168,2007,-34.26141,148.267013
55555,61542,2007,-29.707375,152.938217
56406,29570,2007,-35.646713,150.139496
57677,47144,2007,-30.753918,151.382568
55304,786656,2007,-33.860836,151.213791
56844,728620,2007,-33.842159,151.147903
56398,224294,2007,-34.428234,150.868011
58365,14668,2007,-34.808632,147.1978
55505,110930,2007,-28.664576,153.61441
57085,530370,2007,-33.808025,151.089996
56857,431354,2007,-33.812298,151.170197
55715,173093,2007,-33.530308,151.200348
56393,127376,2007,-34.596828,150.847763
57429,762768,2007,-33.708275,151.116898
58189,44724,2007,-36.060165,146.837402
58220,39188,2007,-35.019356,147.417313
56006,52240,2007,-32.606564,151.098312
56153,242128,2007,-33.39595,151.345932
57654,8444,2007,-29.525082,150.578217
56895,766252,2007,-33.997036,151.116333
55534,217760,2007,-30.295784,153.11438
56414,114476,2007,-35.764999,150.151718
55712,37845,2007,-33.100418,151.629105
56649,1241712,2007,-33.925007,151.214737
56836,474158,2007,-33.856541,151.068039
56802,523966,2007,-33.885006,151.136261
55742,263380,2007,-32.655823,151.328674
56327,50864,2007,-34.728153,150.521271
56283,175746,2007,-34.552612,150.859024
55677,16936,2007,-29.433924,153.233063
55869,284716,2007,-32.963619,151.695831
56965,481564,2007,-33.8876495361328,151.039489746094
55675,6708,2007,-28.48698,152.939026
56350,68589,2007,-34.310966,150.897217
56438,30140,2007,-36.43306,150.075211
58532,25368,2007,-35.553543,144.957153
55473,49904,2007,-28.628046,153.549042
328006,68956,2007,-31.56752,152.834808
57770,25316,2007,-32.139503,150.356827
